Cell,Worm,mRNA,Mean,Probe,Strain
V5,8,29,14.76470588,egl-18,ceh-16(bp323)
V5,10,3,14.76470588,egl-18,ceh-16(bp323)
V5,11,6,14.76470588,egl-18,ceh-16(bp323)
V5,12,29,14.76470588,egl-18,ceh-16(bp323)
V5,21,4,14.76470588,egl-18,ceh-16(bp323)
V5,27,13,14.76470588,egl-18,ceh-16(bp323)
V5,28,27,14.76470588,egl-18,ceh-16(bp323)
V5,31,5,14.76470588,egl-18,ceh-16(bp323)
V5,32,6,14.76470588,egl-18,ceh-16(bp323)
V5,33,8,14.76470588,egl-18,ceh-16(bp323)
V5,46,6,14.76470588,egl-18,ceh-16(bp323)
V5,47,43,14.76470588,egl-18,ceh-16(bp323)
V5,48,23,14.76470588,egl-18,ceh-16(bp323)
V6,3,18,14.5,egl-18,ceh-16(bp323)
V6,4,0,14.5,egl-18,ceh-16(bp323)
V6,7,27,14.5,egl-18,ceh-16(bp323)
V6,8,9,14.5,egl-18,ceh-16(bp323)
V6,9,29,14.5,egl-18,ceh-16(bp323)
V6,10,1,14.5,egl-18,ceh-16(bp323)
V6,11,17,14.5,egl-18,ceh-16(bp323)
V6,12,21,14.5,egl-18,ceh-16(bp323)
V6,14,17,14.5,egl-18,ceh-16(bp323)
V6,27,17,14.5,egl-18,ceh-16(bp323)
V6,31,0,14.5,egl-18,ceh-16(bp323)
V6,32,7,14.5,egl-18,ceh-16(bp323)
V6,33,3,14.5,egl-18,ceh-16(bp323)
V6,46,1,14.5,egl-18,ceh-16(bp323)
V6,47,43,14.5,egl-18,ceh-16(bp323)
V6,48,22,14.5,egl-18,ceh-16(bp323)
T,3,2,7.266666667,egl-18,ceh-16(bp323)
T,4,0,7.266666667,egl-18,ceh-16(bp323)
T,7,10,7.266666667,egl-18,ceh-16(bp323)
T,8,5,7.266666667,egl-18,ceh-16(bp323)
T,9,11,7.266666667,egl-18,ceh-16(bp323)
T,10,4,7.266666667,egl-18,ceh-16(bp323)
T,11,1,7.266666667,egl-18,ceh-16(bp323)
T,12,1,7.266666667,egl-18,ceh-16(bp323)
T,14,7,7.266666667,egl-18,ceh-16(bp323)
T,27,5,7.266666667,egl-18,ceh-16(bp323)
T,31,5,7.266666667,egl-18,ceh-16(bp323)
T,32,12,7.266666667,egl-18,ceh-16(bp323)
T,46,3,7.266666667,egl-18,ceh-16(bp323)
T,47,31,7.266666667,egl-18,ceh-16(bp323)
T,48,12,7.266666667,egl-18,ceh-16(bp323)
H0,3,11,9.928571429,egl-18,egl-18(ga97)
H0,4,16,9.928571429,egl-18,egl-18(ga97)
H0,5,3,9.928571429,egl-18,egl-18(ga97)
H0,7,20,9.928571429,egl-18,egl-18(ga97)
H0,8,11,9.928571429,egl-18,egl-18(ga97)
H0,10,13,9.928571429,egl-18,egl-18(ga97)
H0,12,10,9.928571429,egl-18,egl-18(ga97)
H0,14,5,9.928571429,egl-18,egl-18(ga97)
H0,16,5,9.928571429,egl-18,egl-18(ga97)
H0,19,24,9.928571429,egl-18,egl-18(ga97)
H0,20,3,9.928571429,egl-18,egl-18(ga97)
H0,22,14,9.928571429,egl-18,egl-18(ga97)
H0,24,3,9.928571429,egl-18,egl-18(ga97)
H0,26,1,9.928571429,egl-18,egl-18(ga97)
H2,3,11,8.25,egl-18,egl-18(ga97)
H2,4,25,8.25,egl-18,egl-18(ga97)
H2,5,11,8.25,egl-18,egl-18(ga97)
H2,7,3,8.25,egl-18,egl-18(ga97)
H2,10,5,8.25,egl-18,egl-18(ga97)
H2,12,5,8.25,egl-18,egl-18(ga97)
H2,14,9,8.25,egl-18,egl-18(ga97)
H2,16,3,8.25,egl-18,egl-18(ga97)
H2,19,7,8.25,egl-18,egl-18(ga97)
H2,20,11,8.25,egl-18,egl-18(ga97)
H2,22,9,8.25,egl-18,egl-18(ga97)
H2,26,0,8.25,egl-18,egl-18(ga97)
V1,3,8,8.230769231,egl-18,egl-18(ga97)
V1,4,27,8.230769231,egl-18,egl-18(ga97)
V1,7,2,8.230769231,egl-18,egl-18(ga97)
V1,8,6,8.230769231,egl-18,egl-18(ga97)
V1,10,5,8.230769231,egl-18,egl-18(ga97)
V1,12,5,8.230769231,egl-18,egl-18(ga97)
V1,14,13,8.230769231,egl-18,egl-18(ga97)
V1,16,0,8.230769231,egl-18,egl-18(ga97)
V1,19,7,8.230769231,egl-18,egl-18(ga97)
V1,20,22,8.230769231,egl-18,egl-18(ga97)
V1,22,3,8.230769231,egl-18,egl-18(ga97)
V1,24,9,8.230769231,egl-18,egl-18(ga97)
V1,26,0,8.230769231,egl-18,egl-18(ga97)
V2,3,4,7.214285714,egl-18,egl-18(ga97)
V2,4,15,7.214285714,egl-18,egl-18(ga97)
V2,5,5,7.214285714,egl-18,egl-18(ga97)
V2,7,0,7.214285714,egl-18,egl-18(ga97)
V2,8,8,7.214285714,egl-18,egl-18(ga97)
V2,10,5,7.214285714,egl-18,egl-18(ga97)
V2,12,2,7.214285714,egl-18,egl-18(ga97)
V2,14,22,7.214285714,egl-18,egl-18(ga97)
V2,16,3,7.214285714,egl-18,egl-18(ga97)
V2,19,17,7.214285714,egl-18,egl-18(ga97)
V2,20,3,7.214285714,egl-18,egl-18(ga97)
V2,22,3,7.214285714,egl-18,egl-18(ga97)
V2,24,6,7.214285714,egl-18,egl-18(ga97)
V2,26,8,7.214285714,egl-18,egl-18(ga97)
V3,3,7,9.714285714,egl-18,egl-18(ga97)
V3,4,21,9.714285714,egl-18,egl-18(ga97)
V3,5,4,9.714285714,egl-18,egl-18(ga97)
V3,7,1,9.714285714,egl-18,egl-18(ga97)
V3,8,10,9.714285714,egl-18,egl-18(ga97)
V3,10,7,9.714285714,egl-18,egl-18(ga97)
V3,12,7,9.714285714,egl-18,egl-18(ga97)
V3,14,28,9.714285714,egl-18,egl-18(ga97)
V3,16,5,9.714285714,egl-18,egl-18(ga97)
V3,19,19,9.714285714,egl-18,egl-18(ga97)
V3,20,12,9.714285714,egl-18,egl-18(ga97)
V3,22,7,9.714285714,egl-18,egl-18(ga97)
V3,24,4,9.714285714,egl-18,egl-18(ga97)
V3,26,4,9.714285714,egl-18,egl-18(ga97)
V4,3,4,11.28571429,egl-18,egl-18(ga97)
V4,4,23,11.28571429,egl-18,egl-18(ga97)
V4,5,7,11.28571429,egl-18,egl-18(ga97)
V4,7,0,11.28571429,egl-18,egl-18(ga97)
V4,8,4,11.28571429,egl-18,egl-18(ga97)
V4,10,10,11.28571429,egl-18,egl-18(ga97)
V4,12,13,11.28571429,egl-18,egl-18(ga97)
V4,14,26,11.28571429,egl-18,egl-18(ga97)
V4,16,3,11.28571429,egl-18,egl-18(ga97)
V4,19,13,11.28571429,egl-18,egl-18(ga97)
V4,20,35,11.28571429,egl-18,egl-18(ga97)
V4,22,2,11.28571429,egl-18,egl-18(ga97)
V4,24,6,11.28571429,egl-18,egl-18(ga97)
V4,26,12,11.28571429,egl-18,egl-18(ga97)
V5,3,4,10.07142857,egl-18,egl-18(ga97)
V5,4,16,10.07142857,egl-18,egl-18(ga97)
V5,5,5,10.07142857,egl-18,egl-18(ga97)
V5,7,0,10.07142857,egl-18,egl-18(ga97)
V5,8,10,10.07142857,egl-18,egl-18(ga97)
V5,10,9,10.07142857,egl-18,egl-18(ga97)
V5,12,6,10.07142857,egl-18,egl-18(ga97)
V5,14,14,10.07142857,egl-18,egl-18(ga97)
V5,16,10,10.07142857,egl-18,egl-18(ga97)
V5,19,17,10.07142857,egl-18,egl-18(ga97)
V5,20,44,10.07142857,egl-18,egl-18(ga97)
V5,22,3,10.07142857,egl-18,egl-18(ga97)
V5,24,2,10.07142857,egl-18,egl-18(ga97)
V5,26,1,10.07142857,egl-18,egl-18(ga97)
V6,3,2,7.916666667,egl-18,egl-18(ga97)
V6,4,12,7.916666667,egl-18,egl-18(ga97)
V6,5,3,7.916666667,egl-18,egl-18(ga97)
V6,7,2,7.916666667,egl-18,egl-18(ga97)
V6,8,7,7.916666667,egl-18,egl-18(ga97)
V6,10,6,7.916666667,egl-18,egl-18(ga97)
V6,14,7,7.916666667,egl-18,egl-18(ga97)
V6,19,17,7.916666667,egl-18,egl-18(ga97)
V6,20,14,7.916666667,egl-18,egl-18(ga97)
V6,22,11,7.916666667,egl-18,egl-18(ga97)
V6,24,10,7.916666667,egl-18,egl-18(ga97)
V6,26,4,7.916666667,egl-18,egl-18(ga97)
T,3,3,5.461538462,egl-18,egl-18(ga97)
T,4,2,5.461538462,egl-18,egl-18(ga97)
T,5,3,5.461538462,egl-18,egl-18(ga97)
T,7,3,5.461538462,egl-18,egl-18(ga97)
T,8,8,5.461538462,egl-18,egl-18(ga97)
T,10,9,5.461538462,egl-18,egl-18(ga97)
T,12,4,5.461538462,egl-18,egl-18(ga97)
T,14,2,5.461538462,egl-18,egl-18(ga97)
T,19,7,5.461538462,egl-18,egl-18(ga97)
T,20,6,5.461538462,egl-18,egl-18(ga97)
T,22,16,5.461538462,egl-18,egl-18(ga97)
T,24,4,5.461538462,egl-18,egl-18(ga97)
T,26,4,5.461538462,egl-18,egl-18(ga97)
H1,3,9,10.23076923,egl-18,egl-18(ga97)
H1,4,9,10.23076923,egl-18,egl-18(ga97)
H1,5,8,10.23076923,egl-18,egl-18(ga97)
H1,7,6,10.23076923,egl-18,egl-18(ga97)
H1,8,11,10.23076923,egl-18,egl-18(ga97)
H1,10,16,10.23076923,egl-18,egl-18(ga97)
H1,12,6,10.23076923,egl-18,egl-18(ga97)
H1,16,10,10.23076923,egl-18,egl-18(ga97)
H1,19,11,10.23076923,egl-18,egl-18(ga97)
H1,20,15,10.23076923,egl-18,egl-18(ga97)
H1,22,12,10.23076923,egl-18,egl-18(ga97)
H1,24,13,10.23076923,egl-18,egl-18(ga97)
H1,26,7,10.23076923,egl-18,egl-18(ga97)
H0,1,7,8.9,egl-18,elt-1(ku491)
H0,4,5,8.9,egl-18,elt-1(ku491)
H0,5,13,8.9,egl-18,elt-1(ku491)
H0,6,7,8.9,egl-18,elt-1(ku491)
H0,8,17,8.9,egl-18,elt-1(ku491)
H0,12,7,8.9,egl-18,elt-1(ku491)
H0,14,7,8.9,egl-18,elt-1(ku491)
H0,15,6,8.9,egl-18,elt-1(ku491)
H0,16,11,8.9,egl-18,elt-1(ku491)
H0,19,14,8.9,egl-18,elt-1(ku491)
H0,20,20,8.9,egl-18,elt-1(ku491)
H0,25,17,8.9,egl-18,elt-1(ku491)
H0,27,8,8.9,egl-18,elt-1(ku491)
H0,28,6,8.9,egl-18,elt-1(ku491)
H0,29,14,8.9,egl-18,elt-1(ku491)
H0,30,0,8.9,egl-18,elt-1(ku491)
H0,31,4,8.9,egl-18,elt-1(ku491)
H0,33,12,8.9,egl-18,elt-1(ku491)
H0,34,0,8.9,egl-18,elt-1(ku491)
H0,35,3,8.9,egl-18,elt-1(ku491)
H1,1,8,10.30769231,egl-18,elt-1(ku491)
H1,2,16,10.30769231,egl-18,elt-1(ku491)
H1,3,7,10.30769231,egl-18,elt-1(ku491)
H1,4,9,10.30769231,egl-18,elt-1(ku491)
H1,5,9,10.30769231,egl-18,elt-1(ku491)
H1,6,11,10.30769231,egl-18,elt-1(ku491)
H1,8,10,10.30769231,egl-18,elt-1(ku491)
H1,9,13,10.30769231,egl-18,elt-1(ku491)
H1,10,25,10.30769231,egl-18,elt-1(ku491)
H1,11,21,10.30769231,egl-18,elt-1(ku491)
H1,12,11,10.30769231,egl-18,elt-1(ku491)
H1,13,10,10.30769231,egl-18,elt-1(ku491)
H1,14,6,10.30769231,egl-18,elt-1(ku491)
H1,15,17,10.30769231,egl-18,elt-1(ku491)
H1,16,6,10.30769231,egl-18,elt-1(ku491)
H1,17,15,10.30769231,egl-18,elt-1(ku491)
H1,19,6,10.30769231,egl-18,elt-1(ku491)
H1,20,16,10.30769231,egl-18,elt-1(ku491)
H1,21,3,10.30769231,egl-18,elt-1(ku491)
H1,25,4,10.30769231,egl-18,elt-1(ku491)
H1,27,21,10.30769231,egl-18,elt-1(ku491)
H1,28,3,10.30769231,egl-18,elt-1(ku491)
H1,29,4,10.30769231,egl-18,elt-1(ku491)
H1,30,0,10.30769231,egl-18,elt-1(ku491)
H1,31,1,10.30769231,egl-18,elt-1(ku491)
H1,32,16,10.30769231,egl-18,elt-1(ku491)
H2,1,11,12.6,egl-18,elt-1(ku491)
H2,3,0,12.6,egl-18,elt-1(ku491)
H2,4,1,12.6,egl-18,elt-1(ku491)
H2,5,31,12.6,egl-18,elt-1(ku491)
H2,8,21,12.6,egl-18,elt-1(ku491)
H2,9,4,12.6,egl-18,elt-1(ku491)
H2,10,16,12.6,egl-18,elt-1(ku491)
H2,11,10,12.6,egl-18,elt-1(ku491)
H2,12,4,12.6,egl-18,elt-1(ku491)
H2,13,20,12.6,egl-18,elt-1(ku491)
H2,14,8,12.6,egl-18,elt-1(ku491)
H2,15,28,12.6,egl-18,elt-1(ku491)
H2,16,10,12.6,egl-18,elt-1(ku491)
H2,17,12,12.6,egl-18,elt-1(ku491)
H2,19,18,12.6,egl-18,elt-1(ku491)
H2,20,34,12.6,egl-18,elt-1(ku491)
H2,21,11,12.6,egl-18,elt-1(ku491)
H2,29,3,12.6,egl-18,elt-1(ku491)
H2,31,3,12.6,egl-18,elt-1(ku491)
H2,32,7,12.6,egl-18,elt-1(ku491)
V1,1,14,7.44,egl-18,elt-1(ku491)
V1,2,28,7.44,egl-18,elt-1(ku491)
V1,3,2,7.44,egl-18,elt-1(ku491)
V1,4,1,7.44,egl-18,elt-1(ku491)
V1,5,22,7.44,egl-18,elt-1(ku491)
V1,6,5,7.44,egl-18,elt-1(ku491)
V1,8,13,7.44,egl-18,elt-1(ku491)
V1,9,4,7.44,egl-18,elt-1(ku491)
V1,10,18,7.44,egl-18,elt-1(ku491)
V1,11,5,7.44,egl-18,elt-1(ku491)
V1,12,2,7.44,egl-18,elt-1(ku491)
V1,13,3,7.44,egl-18,elt-1(ku491)
V1,14,4,7.44,egl-18,elt-1(ku491)
V1,15,12,7.44,egl-18,elt-1(ku491)
V1,16,4,7.44,egl-18,elt-1(ku491)
V1,17,4,7.44,egl-18,elt-1(ku491)
V1,19,0,7.44,egl-18,elt-1(ku491)
V1,20,7,7.44,egl-18,elt-1(ku491)
V1,21,0,7.44,egl-18,elt-1(ku491)
V1,25,8,7.44,egl-18,elt-1(ku491)
V1,27,18,7.44,egl-18,elt-1(ku491)
V1,29,4,7.44,egl-18,elt-1(ku491)
V1,30,0,7.44,egl-18,elt-1(ku491)
V1,31,2,7.44,egl-18,elt-1(ku491)
V1,32,6,7.44,egl-18,elt-1(ku491)
V2,1,10,9,egl-18,elt-1(ku491)
V2,2,25,9,egl-18,elt-1(ku491)
V2,5,30,9,egl-18,elt-1(ku491)
V2,6,4,9,egl-18,elt-1(ku491)
V2,8,7,9,egl-18,elt-1(ku491)
V2,9,1,9,egl-18,elt-1(ku491)
V2,10,37,9,egl-18,elt-1(ku491)
V2,11,3,9,egl-18,elt-1(ku491)
V2,12,6,9,egl-18,elt-1(ku491)
V2,13,1,9,egl-18,elt-1(ku491)
V2,14,1,9,egl-18,elt-1(ku491)
V2,15,25,9,egl-18,elt-1(ku491)
V2,16,9,9,egl-18,elt-1(ku491)
V2,17,4,9,egl-18,elt-1(ku491)
V2,19,11,9,egl-18,elt-1(ku491)
V2,20,3,9,egl-18,elt-1(ku491)
V2,21,1,9,egl-18,elt-1(ku491)
V2,25,7,9,egl-18,elt-1(ku491)
V2,27,10,9,egl-18,elt-1(ku491)
V2,29,4,9,egl-18,elt-1(ku491)
V2,30,0,9,egl-18,elt-1(ku491)
V2,31,0,9,egl-18,elt-1(ku491)
V2,32,8,9,egl-18,elt-1(ku491)
V3,1,14,6.96,egl-18,elt-1(ku491)
V3,2,20,6.96,egl-18,elt-1(ku491)
V3,3,1,6.96,egl-18,elt-1(ku491)
V3,4,2,6.96,egl-18,elt-1(ku491)
V3,5,33,6.96,egl-18,elt-1(ku491)
V3,6,2,6.96,egl-18,elt-1(ku491)
V3,8,0,6.96,egl-18,elt-1(ku491)
V3,9,0,6.96,egl-18,elt-1(ku491)
V3,10,22,6.96,egl-18,elt-1(ku491)
V3,12,2,6.96,egl-18,elt-1(ku491)
V3,13,6,6.96,egl-18,elt-1(ku491)
V3,14,2,6.96,egl-18,elt-1(ku491)
V3,15,17,6.96,egl-18,elt-1(ku491)
V3,16,7,6.96,egl-18,elt-1(ku491)
V3,17,14,6.96,egl-18,elt-1(ku491)
V3,19,4,6.96,egl-18,elt-1(ku491)
V3,20,1,6.96,egl-18,elt-1(ku491)
V3,21,1,6.96,egl-18,elt-1(ku491)
V3,25,16,6.96,egl-18,elt-1(ku491)
V3,27,2,6.96,egl-18,elt-1(ku491)
V3,28,0,6.96,egl-18,elt-1(ku491)
V3,29,2,6.96,egl-18,elt-1(ku491)
V3,30,0,6.96,egl-18,elt-1(ku491)
V3,31,1,6.96,egl-18,elt-1(ku491)
V3,32,5,6.96,egl-18,elt-1(ku491)
V4,1,6,5.52,egl-18,elt-1(ku491)
V4,2,5,5.52,egl-18,elt-1(ku491)
V4,3,0,5.52,egl-18,elt-1(ku491)
V4,4,0,5.52,egl-18,elt-1(ku491)
V4,5,34,5.52,egl-18,elt-1(ku491)
V4,6,3,5.52,egl-18,elt-1(ku491)
V4,8,6,5.52,egl-18,elt-1(ku491)
V4,9,2,5.52,egl-18,elt-1(ku491)
V4,10,12,5.52,egl-18,elt-1(ku491)
V4,11,6,5.52,egl-18,elt-1(ku491)
V4,12,3,5.52,egl-18,elt-1(ku491)
V4,13,0,5.52,egl-18,elt-1(ku491)
V4,14,0,5.52,egl-18,elt-1(ku491)
V4,15,14,5.52,egl-18,elt-1(ku491)
V4,16,3,5.52,egl-18,elt-1(ku491)
V4,17,10,5.52,egl-18,elt-1(ku491)
V4,19,2,5.52,egl-18,elt-1(ku491)
V4,20,7,5.52,egl-18,elt-1(ku491)
V4,21,6,5.52,egl-18,elt-1(ku491)
V4,25,12,5.52,egl-18,elt-1(ku491)
V4,27,3,5.52,egl-18,elt-1(ku491)
V4,28,0,5.52,egl-18,elt-1(ku491)
V4,30,0,5.52,egl-18,elt-1(ku491)
V4,31,0,5.52,egl-18,elt-1(ku491)
V4,32,4,5.52,egl-18,elt-1(ku491)
V5,1,3,3.85,egl-18,elt-1(ku491)
V5,5,19,3.85,egl-18,elt-1(ku491)
V5,8,1,3.85,egl-18,elt-1(ku491)
V5,9,0,3.85,egl-18,elt-1(ku491)
V5,10,14,3.85,egl-18,elt-1(ku491)
V5,11,5,3.85,egl-18,elt-1(ku491)
V5,13,2,3.85,egl-18,elt-1(ku491)
V5,14,0,3.85,egl-18,elt-1(ku491)
V5,15,16,3.85,egl-18,elt-1(ku491)
V5,16,4,3.85,egl-18,elt-1(ku491)
V5,19,0,3.85,egl-18,elt-1(ku491)
V5,20,5,3.85,egl-18,elt-1(ku491)
V5,21,1,3.85,egl-18,elt-1(ku491)
V5,25,1,3.85,egl-18,elt-1(ku491)
V5,27,0,3.85,egl-18,elt-1(ku491)
V5,28,2,3.85,egl-18,elt-1(ku491)
V5,29,1,3.85,egl-18,elt-1(ku491)
V5,30,0,3.85,egl-18,elt-1(ku491)
V5,31,0,3.85,egl-18,elt-1(ku491)
V5,32,3,3.85,egl-18,elt-1(ku491)
V6,1,3,4.458333333,egl-18,elt-1(ku491)
V6,2,6,4.458333333,egl-18,elt-1(ku491)
V6,4,2,4.458333333,egl-18,elt-1(ku491)
V6,5,17,4.458333333,egl-18,elt-1(ku491)
V6,8,1,4.458333333,egl-18,elt-1(ku491)
V6,9,3,4.458333333,egl-18,elt-1(ku491)
V6,10,8,4.458333333,egl-18,elt-1(ku491)
V6,11,6,4.458333333,egl-18,elt-1(ku491)
V6,12,2,4.458333333,egl-18,elt-1(ku491)
V6,13,4,4.458333333,egl-18,elt-1(ku491)
V6,14,3,4.458333333,egl-18,elt-1(ku491)
V6,15,13,4.458333333,egl-18,elt-1(ku491)
V6,16,0,4.458333333,egl-18,elt-1(ku491)
V6,17,3,4.458333333,egl-18,elt-1(ku491)
V6,19,3,4.458333333,egl-18,elt-1(ku491)
V6,20,5,4.458333333,egl-18,elt-1(ku491)
V6,21,6,4.458333333,egl-18,elt-1(ku491)
V6,25,6,4.458333333,egl-18,elt-1(ku491)
V6,27,0,4.458333333,egl-18,elt-1(ku491)
V6,28,10,4.458333333,egl-18,elt-1(ku491)
V6,29,1,4.458333333,egl-18,elt-1(ku491)
V6,30,0,4.458333333,egl-18,elt-1(ku491)
V6,31,1,4.458333333,egl-18,elt-1(ku491)
V6,32,4,4.458333333,egl-18,elt-1(ku491)
T,1,3,2.954545455,egl-18,elt-1(ku491)
T,2,0,2.954545455,egl-18,elt-1(ku491)
T,3,2,2.954545455,egl-18,elt-1(ku491)
T,5,5,2.954545455,egl-18,elt-1(ku491)
T,8,2,2.954545455,egl-18,elt-1(ku491)
T,9,0,2.954545455,egl-18,elt-1(ku491)
T,10,3,2.954545455,egl-18,elt-1(ku491)
T,11,3,2.954545455,egl-18,elt-1(ku491)
T,12,3,2.954545455,egl-18,elt-1(ku491)
T,14,2,2.954545455,egl-18,elt-1(ku491)
T,15,9,2.954545455,egl-18,elt-1(ku491)
T,16,2,2.954545455,egl-18,elt-1(ku491)
T,17,8,2.954545455,egl-18,elt-1(ku491)
T,19,5,2.954545455,egl-18,elt-1(ku491)
T,21,1,2.954545455,egl-18,elt-1(ku491)
T,25,5,2.954545455,egl-18,elt-1(ku491)
T,27,4,2.954545455,egl-18,elt-1(ku491)
T,28,2,2.954545455,egl-18,elt-1(ku491)
T,29,0,2.954545455,egl-18,elt-1(ku491)
T,30,0,2.954545455,egl-18,elt-1(ku491)
T,31,1,2.954545455,egl-18,elt-1(ku491)
T,32,5,2.954545455,egl-18,elt-1(ku491)
H0,1,5,6.846153846,elt-1,WT(JR667)
H0,2,0,6.846153846,elt-1,WT(JR667)
H0,3,10,6.846153846,elt-1,WT(JR667)
H0,4,4,6.846153846,elt-1,WT(JR667)
H0,5,11,6.846153846,elt-1,WT(JR667)
H0,6,4,6.846153846,elt-1,WT(JR667)
H0,7,3,6.846153846,elt-1,WT(JR667)
H0,9,10,6.846153846,elt-1,WT(JR667)
H0,13,2,6.846153846,elt-1,WT(JR667)
H0,14,0,6.846153846,elt-1,WT(JR667)
H0,17,1,6.846153846,elt-1,WT(JR667)
H0,18,40,6.846153846,elt-1,WT(JR667)
H0,25,7,6.846153846,elt-1,WT(JR667)
H0,26,20,6.846153846,elt-1,WT(JR667)
H0,27,2,6.846153846,elt-1,WT(JR667)
H0,28,5,6.846153846,elt-1,WT(JR667)
H0,29,7,6.846153846,elt-1,WT(JR667)
H0,32,6,6.846153846,elt-1,WT(JR667)
H0,33,13,6.846153846,elt-1,WT(JR667)
H0,34,3,6.846153846,elt-1,WT(JR667)
H0,38,14,6.846153846,elt-1,WT(JR667)
H0,41,7,6.846153846,elt-1,WT(JR667)
H0,42,0,6.846153846,elt-1,WT(JR667)
H0,43,3,6.846153846,elt-1,WT(JR667)
H0,44,1,6.846153846,elt-1,WT(JR667)
H0,45,0,6.846153846,elt-1,WT(JR667)
H1,1,1,7.185185185,elt-1,WT(JR667)
H1,2,2,7.185185185,elt-1,WT(JR667)
H1,3,9,7.185185185,elt-1,WT(JR667)
H1,4,4,7.185185185,elt-1,WT(JR667)
H1,5,6,7.185185185,elt-1,WT(JR667)
H1,6,8,7.185185185,elt-1,WT(JR667)
H1,7,2,7.185185185,elt-1,WT(JR667)
H1,9,8,7.185185185,elt-1,WT(JR667)
H1,13,2,7.185185185,elt-1,WT(JR667)
H1,14,0,7.185185185,elt-1,WT(JR667)
H1,17,9,7.185185185,elt-1,WT(JR667)
H1,18,44,7.185185185,elt-1,WT(JR667)
H1,25,8,7.185185185,elt-1,WT(JR667)
H1,26,20,7.185185185,elt-1,WT(JR667)
H1,27,1,7.185185185,elt-1,WT(JR667)
H1,28,6,7.185185185,elt-1,WT(JR667)
H1,29,5,7.185185185,elt-1,WT(JR667)
H1,32,2,7.185185185,elt-1,WT(JR667)
H1,33,5,7.185185185,elt-1,WT(JR667)
H1,34,7,7.185185185,elt-1,WT(JR667)
H1,38,21,7.185185185,elt-1,WT(JR667)
H1,40,13,7.185185185,elt-1,WT(JR667)
H1,41,8,7.185185185,elt-1,WT(JR667)
H1,42,0,7.185185185,elt-1,WT(JR667)
H1,43,1,7.185185185,elt-1,WT(JR667)
H1,44,2,7.185185185,elt-1,WT(JR667)
H1,45,0,7.185185185,elt-1,WT(JR667)
H2,1,4,7.827586207,elt-1,WT(JR667)
H2,2,2,7.827586207,elt-1,WT(JR667)
H2,3,9,7.827586207,elt-1,WT(JR667)
H2,4,0,7.827586207,elt-1,WT(JR667)
H2,5,13,7.827586207,elt-1,WT(JR667)
H2,6,7,7.827586207,elt-1,WT(JR667)
H2,7,4,7.827586207,elt-1,WT(JR667)
H2,9,16,7.827586207,elt-1,WT(JR667)
H2,11,0,7.827586207,elt-1,WT(JR667)
H2,13,2,7.827586207,elt-1,WT(JR667)
H2,14,0,7.827586207,elt-1,WT(JR667)
H2,15,5,7.827586207,elt-1,WT(JR667)
H2,17,4,7.827586207,elt-1,WT(JR667)
H2,18,37,7.827586207,elt-1,WT(JR667)
H2,25,9,7.827586207,elt-1,WT(JR667)
H2,26,13,7.827586207,elt-1,WT(JR667)
H2,27,4,7.827586207,elt-1,WT(JR667)
H2,28,5,7.827586207,elt-1,WT(JR667)
H2,29,7,7.827586207,elt-1,WT(JR667)
H2,32,3,7.827586207,elt-1,WT(JR667)
H2,33,24,7.827586207,elt-1,WT(JR667)
H2,34,5,7.827586207,elt-1,WT(JR667)
H2,38,22,7.827586207,elt-1,WT(JR667)
H2,40,18,7.827586207,elt-1,WT(JR667)
H2,41,8,7.827586207,elt-1,WT(JR667)
H2,42,0,7.827586207,elt-1,WT(JR667)
H2,43,4,7.827586207,elt-1,WT(JR667)
H2,44,2,7.827586207,elt-1,WT(JR667)
H2,45,0,7.827586207,elt-1,WT(JR667)
T,1,0,3.586206897,elt-1,WT(JR667)
T,2,0,3.586206897,elt-1,WT(JR667)
T,3,1,3.586206897,elt-1,WT(JR667)
T,4,7,3.586206897,elt-1,WT(JR667)
T,5,4,3.586206897,elt-1,WT(JR667)
T,6,2,3.586206897,elt-1,WT(JR667)
T,7,1,3.586206897,elt-1,WT(JR667)
T,9,4,3.586206897,elt-1,WT(JR667)
T,11,0,3.586206897,elt-1,WT(JR667)
T,13,0,3.586206897,elt-1,WT(JR667)
T,14,1,3.586206897,elt-1,WT(JR667)
T,15,12,3.586206897,elt-1,WT(JR667)
T,17,5,3.586206897,elt-1,WT(JR667)
T,18,0,3.586206897,elt-1,WT(JR667)
T,25,5,3.586206897,elt-1,WT(JR667)
T,26,6,3.586206897,elt-1,WT(JR667)
T,27,7,3.586206897,elt-1,WT(JR667)
T,28,2,3.586206897,elt-1,WT(JR667)
T,29,21,3.586206897,elt-1,WT(JR667)
T,32,1,3.586206897,elt-1,WT(JR667)
T,33,5,3.586206897,elt-1,WT(JR667)
T,34,2,3.586206897,elt-1,WT(JR667)
T,38,5,3.586206897,elt-1,WT(JR667)
T,40,6,3.586206897,elt-1,WT(JR667)
T,41,4,3.586206897,elt-1,WT(JR667)
T,42,0,3.586206897,elt-1,WT(JR667)
T,43,1,3.586206897,elt-1,WT(JR667)
T,44,2,3.586206897,elt-1,WT(JR667)
T,45,0,3.586206897,elt-1,WT(JR667)
V1,1,21,12.68965517,elt-1,WT(JR667)
V1,2,7,12.68965517,elt-1,WT(JR667)
V1,3,11,12.68965517,elt-1,WT(JR667)
V1,4,11,12.68965517,elt-1,WT(JR667)
V1,5,40,12.68965517,elt-1,WT(JR667)
