Cell,Worm,mRNA,Mean,Probe,Strain,Time,Root_Cell,Cell_Value
V2p,51.0,49.0,30.235294117647058,elt-1,egl-18(ga97),26,V2,p
V2p,54.0,30.0,30.235294117647058,elt-1,egl-18(ga97),26,V2,p
V2a,5.0,37.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,6.0,41.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,7.0,23.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,8.0,20.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,16.0,37.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,21.0,20.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,22.0,2.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,28.0,54.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,31.0,24.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,32.0,22.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,42.0,17.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,44.0,20.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,47.0,27.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,50.0,15.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,51.0,54.0,28.625,elt-1,egl-18(ga97),26,V2,a
V2a,54.0,45.0,28.625,elt-1,egl-18(ga97),26,V2,a
V5a,7.0,9.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5a,9.0,23.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5a,22.0,0.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5a,30.0,8.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5a,40.0,20.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5a,50.0,4.0,10.666666666666666,elt-1,egl-18(ga97),26,V5,a
V5p,7.0,25.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V5p,9.0,22.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V5p,22.0,11.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V5p,30.0,16.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V5p,40.0,40.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V5p,50.0,7.0,20.166666666666668,elt-1,egl-18(ga97),26,V5,p
V3a,7.0,17.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,10.0,33.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,16.0,34.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,25.0,10.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,28.0,42.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,31.0,33.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,40.0,24.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,42.0,16.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,45.0,0.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,52.0,30.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,53.0,14.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3a,54.0,37.0,24.16666666666667,elt-1,egl-18(ga97),26,V3,a
V3p,7.0,21.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,10.0,41.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,16.0,32.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,25.0,15.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,28.0,51.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,31.0,41.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,40.0,18.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,42.0,19.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,45.0,1.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,52.0,24.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,53.0,27.0,27.25,elt-1,egl-18(ga97),26,V3,p
V3p,54.0,37.0,27.25,elt-1,egl-18(ga97),26,V3,p
H2a,12.0,2.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,13.0,0.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,15.0,13.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,16.0,49.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,20.0,1.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,24.0,46.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,29.0,18.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,32.0,15.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,39.0,8.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,44.0,4.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2a,45.0,0.0,14.181818181818182,elt-1,egl-18(ga97),26,H2,a
H2p,12.0,19.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,13.0,16.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,15.0,45.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,16.0,33.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,20.0,7.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,24.0,45.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,29.0,28.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,32.0,3.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,39.0,16.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,44.0,15.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H2p,45.0,0.0,20.63636363636364,elt-1,egl-18(ga97),26,H2,p
H1p,13.0,10.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,15.0,24.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,20.0,12.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,32.0,9.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,36.0,5.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,38.0,14.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,39.0,16.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,44.0,24.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1p,45.0,1.0,12.777777777777779,elt-1,egl-18(ga97),26,H1,p
H1a,13.0,4.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,15.0,18.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,20.0,11.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,32.0,12.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,36.0,4.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,38.0,12.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,39.0,12.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,44.0,19.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
H1a,45.0,0.0,10.222222222222221,elt-1,egl-18(ga97),26,H1,a
V4a,1.0,42.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,2.0,12.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,3.0,56.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,5.0,23.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,8.0,4.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,9.0,26.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,10.0,36.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,15.0,41.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,21.0,35.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,25.0,29.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,26.0,42.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,31.0,11.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,32.0,16.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,34.0,62.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,36.0,23.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,38.0,23.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,43.0,33.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,44.0,31.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,50.0,25.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,52.0,32.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4a,54.0,12.0,29.23809523809524,elt-1,elt-1(ku491),26,V4,a
V4p,1.0,34.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,2.0,9.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,3.0,46.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,5.0,27.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,8.0,4.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,9.0,17.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,10.0,48.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,14.0,17.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,15.0,34.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,21.0,24.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,25.0,23.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,26.0,31.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,31.0,11.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,32.0,17.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,34.0,55.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,36.0,22.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,38.0,16.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,41.0,33.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,43.0,32.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,44.0,32.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,50.0,23.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,52.0,21.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V4p,54.0,16.0,25.73913043478261,elt-1,elt-1(ku491),26,V4,p
V5a,1.0,2.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,2.0,26.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,3.0,21.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,5.0,20.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,8.0,1.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,9.0,11.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,12.0,3.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,15.0,6.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,21.0,6.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,25.0,30.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,31.0,9.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,32.0,6.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,34.0,67.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,36.0,2.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,38.0,22.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,43.0,0.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,44.0,2.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,50.0,3.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,52.0,13.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,54.0,7.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5a,55.0,14.0,12.904761904761903,elt-1,elt-1(ku491),26,V5,a
V5p,1.0,34.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,2.0,17.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,3.0,16.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,5.0,14.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,8.0,30.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,9.0,21.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,12.0,6.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,15.0,10.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,21.0,36.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,25.0,39.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,31.0,33.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,32.0,11.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,34.0,64.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,36.0,34.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,38.0,44.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,43.0,26.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,44.0,25.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,50.0,17.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,52.0,7.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,54.0,52.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V5p,55.0,33.0,27.095238095238088,elt-1,elt-1(ku491),26,V5,p
V3a,1.0,16.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,2.0,29.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,3.0,60.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,5.0,34.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,6.0,26.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,8.0,5.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,9.0,26.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,14.0,33.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,15.0,5.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,16.0,11.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,21.0,29.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,22.0,36.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,23.0,25.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,25.0,24.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,26.0,38.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,30.0,6.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,31.0,52.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,32.0,23.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,34.0,49.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,36.0,33.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,38.0,15.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,41.0,30.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,43.0,30.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,44.0,44.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,50.0,27.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,52.0,29.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,54.0,28.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3a,55.0,42.0,28.75,elt-1,elt-1(ku491),26,V3,a
V3p,1.0,12.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,2.0,22.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,3.0,59.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,5.0,29.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,6.0,21.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,8.0,3.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,9.0,22.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,14.0,24.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,15.0,3.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,16.0,5.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,21.0,42.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,22.0,40.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,23.0,18.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,25.0,19.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,26.0,38.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,31.0,37.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,32.0,18.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,34.0,51.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,36.0,24.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,38.0,16.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,41.0,38.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,43.0,29.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,44.0,35.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,50.0,26.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,52.0,25.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,54.0,35.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V3p,55.0,43.0,27.18518518518519,elt-1,elt-1(ku491),26,V3,p
V6p,2.0,7.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,10.0,42.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,14.0,7.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,15.0,7.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,18.0,8.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,21.0,27.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,34.0,56.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,50.0,17.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6p,52.0,2.0,19.222222222222218,elt-1,elt-1(ku491),26,V6,p
V6a,2.0,15.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,10.0,44.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,14.0,16.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,15.0,2.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,18.0,13.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,21.0,32.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,34.0,60.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,50.0,19.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V6a,52.0,10.0,23.444444444444446,elt-1,elt-1(ku491),26,V6,a
V2a,2.0,21.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,3.0,58.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,5.0,49.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,6.0,23.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,9.0,34.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,14.0,40.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,15.0,26.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,25.0,32.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,26.0,55.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,27.0,0.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,31.0,39.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,32.0,55.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,34.0,42.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,36.0,6.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,38.0,28.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,41.0,43.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,42.0,21.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,50.0,18.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,54.0,37.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2a,55.0,29.0,32.8,elt-1,elt-1(ku491),26,V2,a
V2p,2.0,25.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,3.0,68.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,5.0,33.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,6.0,26.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,9.0,24.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,14.0,33.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,15.0,11.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,25.0,30.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,26.0,58.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,31.0,32.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,32.0,38.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,34.0,46.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,36.0,14.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,38.0,20.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,41.0,32.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,42.0,25.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,50.0,16.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,54.0,44.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
V2p,55.0,23.0,31.47368421052632,elt-1,elt-1(ku491),26,V2,p
H1p,3.0,9.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,9.0,40.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,11.0,8.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,14.0,21.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,19.0,6.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,22.0,9.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,24.0,6.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,30.0,7.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,35.0,15.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,40.0,9.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,42.0,16.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,46.0,6.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,48.0,47.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
H1p,49.0,15.0,15.285714285714285,elt-1,elt-1(ku491),26,H1,p
V1a,3.0,45.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,6.0,34.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,9.0,35.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,14.0,33.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,15.0,17.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,16.0,29.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,19.0,8.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,22.0,15.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,23.0,32.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,24.0,19.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,26.0,100.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,35.0,26.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,38.0,9.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,41.0,29.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,42.0,17.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,43.0,8.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,44.0,14.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,52.0,15.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,54.0,35.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1a,56.0,25.0,27.25,elt-1,elt-1(ku491),26,V1,a
V1p,3.0,38.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,6.0,38.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,9.0,34.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,14.0,48.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,15.0,15.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,16.0,23.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,19.0,3.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,22.0,17.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,23.0,18.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,24.0,18.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,26.0,61.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,35.0,22.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,38.0,2.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,41.0,28.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,42.0,12.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,43.0,5.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,44.0,13.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,52.0,16.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,54.0,41.0,23.8,elt-1,elt-1(ku491),26,V1,p
V1p,56.0,24.0,23.8,elt-1,elt-1(ku491),26,V1,p
H1a,3.0,2.0,16.642857142857142,elt-1,elt-1(ku491),26,H1,a
H1a,9.0,38.0,16.642857142857142,elt-1,elt-1(ku491),26,H1,a
H1a,11.0,6.0,16.642857142857142,elt-1,elt-1(ku491),26,H1,a
H1a,14.0,39.0,16.642857142857142,elt-1,elt-1(ku491),26,H1,a
H1a,19.0,6.0,16.642857142857142,elt-1,elt-1(ku491),26,H1,a
