Cell,Worm,mRNA,Mean,Probe,Strain
V3,89.0,3.0,12.523809523809524,elt-1,WT(JR667)
V3,91.0,9.0,12.523809523809524,elt-1,WT(JR667)
V3,92.0,12.0,12.523809523809524,elt-1,WT(JR667)
V3,93.0,16.0,12.523809523809524,elt-1,WT(JR667)
V3,94.0,12.0,12.523809523809524,elt-1,WT(JR667)
V3,96.0,14.0,12.523809523809524,elt-1,WT(JR667)
V3,97.0,3.0,12.523809523809524,elt-1,WT(JR667)
V3,98.0,7.0,12.523809523809524,elt-1,WT(JR667)
V3,99.0,12.0,12.523809523809524,elt-1,WT(JR667)
V3,100.0,2.0,12.523809523809524,elt-1,WT(JR667)
V3,101.0,4.0,12.523809523809524,elt-1,WT(JR667)
V3,102.0,15.0,12.523809523809524,elt-1,WT(JR667)
V3,103.0,14.0,12.523809523809524,elt-1,WT(JR667)
V3,104.0,27.0,12.523809523809524,elt-1,WT(JR667)
V3,105.0,8.0,12.523809523809524,elt-1,WT(JR667)
V4,83.0,2.0,12.45,elt-1,WT(JR667)
V4,84.0,10.0,12.45,elt-1,WT(JR667)
V4,85.0,52.0,12.45,elt-1,WT(JR667)
V4,86.0,0.0,12.45,elt-1,WT(JR667)
V4,87.0,7.0,12.45,elt-1,WT(JR667)
V4,88.0,14.0,12.45,elt-1,WT(JR667)
V4,89.0,10.0,12.45,elt-1,WT(JR667)
V4,91.0,1.0,12.45,elt-1,WT(JR667)
V4,93.0,17.0,12.45,elt-1,WT(JR667)
V4,94.0,7.0,12.45,elt-1,WT(JR667)
V4,96.0,8.0,12.45,elt-1,WT(JR667)
V4,97.0,3.0,12.45,elt-1,WT(JR667)
V4,98.0,12.0,12.45,elt-1,WT(JR667)
V4,99.0,16.0,12.45,elt-1,WT(JR667)
V4,100.0,1.0,12.45,elt-1,WT(JR667)
V4,101.0,0.0,12.45,elt-1,WT(JR667)
V4,102.0,25.0,12.45,elt-1,WT(JR667)
V4,103.0,13.0,12.45,elt-1,WT(JR667)
V4,104.0,42.0,12.45,elt-1,WT(JR667)
V4,105.0,9.0,12.45,elt-1,WT(JR667)
Tp,8.0,22.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,12.0,23.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,32.0,21.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,208.0,27.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,210.0,0.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,212.0,10.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,226.0,20.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,232.0,10.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,235.0,0.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,244.0,21.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,252.0,8.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,259.0,3.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,261.0,4.0,12.214285714285714,elt-1,ceh-16(bp323)
Tp,267.0,2.0,12.214285714285714,elt-1,ceh-16(bp323)
Ta,8.0,21.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,12.0,16.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,32.0,42.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,208.0,22.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,210.0,9.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,212.0,16.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,226.0,13.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,232.0,40.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,235.0,13.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,244.0,7.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,252.0,8.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,259.0,19.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,261.0,15.0,18.071428571428573,elt-1,ceh-16(bp323)
Ta,267.0,12.0,18.071428571428573,elt-1,ceh-16(bp323)
V4aa,8.0,1.0,18.125,elt-1,ceh-16(bp323)
V4aa,9.0,31.0,18.125,elt-1,ceh-16(bp323)
V4aa,12.0,35.0,18.125,elt-1,ceh-16(bp323)
V4aa,13.0,34.0,18.125,elt-1,ceh-16(bp323)
V4aa,201.0,5.0,18.125,elt-1,ceh-16(bp323)
V4aa,208.0,8.0,18.125,elt-1,ceh-16(bp323)
V4aa,213.0,16.0,18.125,elt-1,ceh-16(bp323)
V4aa,261.0,15.0,18.125,elt-1,ceh-16(bp323)
V4ap,8.0,14.0,24.75,elt-1,ceh-16(bp323)
V4ap,9.0,36.0,24.75,elt-1,ceh-16(bp323)
V4ap,12.0,33.0,24.75,elt-1,ceh-16(bp323)
V4ap,13.0,32.0,24.75,elt-1,ceh-16(bp323)
V4ap,201.0,25.0,24.75,elt-1,ceh-16(bp323)
V4ap,208.0,19.0,24.75,elt-1,ceh-16(bp323)
V4ap,213.0,25.0,24.75,elt-1,ceh-16(bp323)
V4ap,261.0,14.0,24.75,elt-1,ceh-16(bp323)
V4pa,8.0,2.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,9.0,23.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,12.0,28.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,13.0,30.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,201.0,11.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,208.0,6.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pa,213.0,3.0,14.714285714285714,elt-1,ceh-16(bp323)
V4pp,8.0,9.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,9.0,26.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,12.0,31.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,13.0,49.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,201.0,23.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,208.0,11.0,24.428571428571427,elt-1,ceh-16(bp323)
V4pp,213.0,22.0,24.428571428571427,elt-1,ceh-16(bp323)
V6p,8.0,11.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,13.0,65.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,14.0,34.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,17.0,31.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,22.0,15.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,32.0,33.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,204.0,16.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,206.0,3.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,208.0,13.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,210.0,10.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,213.0,28.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,214.0,37.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,215.0,50.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,217.0,22.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,219.0,24.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,222.0,13.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,226.0,39.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,232.0,23.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,235.0,18.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,239.0,36.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,244.0,23.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,245.0,25.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,247.0,29.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,249.0,27.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,250.0,21.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,252.0,22.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,257.0,16.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,259.0,14.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,260.0,16.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,261.0,32.0,24.806451612903224,elt-1,ceh-16(bp323)
V6p,267.0,23.0,24.806451612903224,elt-1,ceh-16(bp323)
V6a,8.0,19.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,13.0,42.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,14.0,14.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,17.0,21.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,22.0,3.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,32.0,15.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,204.0,12.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,206.0,6.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,208.0,18.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,210.0,4.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,213.0,5.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,214.0,14.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,215.0,29.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,217.0,6.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,219.0,2.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,222.0,0.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,226.0,38.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,232.0,7.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,235.0,4.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,239.0,30.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,244.0,6.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,245.0,21.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,247.0,16.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,249.0,8.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,250.0,12.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,252.0,30.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,257.0,0.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,259.0,1.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,260.0,5.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,261.0,24.0,13.32258064516129,elt-1,ceh-16(bp323)
V6a,267.0,1.0,13.32258064516129,elt-1,ceh-16(bp323)
V3ap,8.0,0.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,9.0,22.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,12.0,36.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,13.0,27.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,201.0,22.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,208.0,1.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,212.0,23.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,213.0,1.0,15.88888888888889,elt-1,ceh-16(bp323)
V3ap,261.0,11.0,15.88888888888889,elt-1,ceh-16(bp323)
V2ap,8.0,0.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,9.0,19.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,12.0,53.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,13.0,15.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,201.0,16.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,208.0,1.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,212.0,26.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,213.0,1.0,16.666666666666668,elt-1,ceh-16(bp323)
V2ap,261.0,19.0,16.666666666666668,elt-1,ceh-16(bp323)
V2aa,8.0,0.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,9.0,28.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,12.0,48.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,13.0,25.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,201.0,2.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,208.0,2.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,212.0,5.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,213.0,2.0,13.88888888888889,elt-1,ceh-16(bp323)
V2aa,261.0,13.0,13.88888888888889,elt-1,ceh-16(bp323)
V3pa,8.0,0.0,14.125,elt-1,ceh-16(bp323)
V3pa,9.0,21.0,14.125,elt-1,ceh-16(bp323)
V3pa,12.0,39.0,14.125,elt-1,ceh-16(bp323)
V3pa,13.0,32.0,14.125,elt-1,ceh-16(bp323)
V3pa,201.0,9.0,14.125,elt-1,ceh-16(bp323)
V3pa,208.0,3.0,14.125,elt-1,ceh-16(bp323)
V3pa,212.0,2.0,14.125,elt-1,ceh-16(bp323)
V3pa,213.0,7.0,14.125,elt-1,ceh-16(bp323)
V3pp,8.0,10.0,26.75,elt-1,ceh-16(bp323)
V3pp,9.0,38.0,26.75,elt-1,ceh-16(bp323)
V3pp,12.0,54.0,26.75,elt-1,ceh-16(bp323)
V3pp,13.0,39.0,26.75,elt-1,ceh-16(bp323)
V3pp,201.0,14.0,26.75,elt-1,ceh-16(bp323)
V3pp,208.0,21.0,26.75,elt-1,ceh-16(bp323)
V3pp,212.0,16.0,26.75,elt-1,ceh-16(bp323)
V3pp,213.0,22.0,26.75,elt-1,ceh-16(bp323)
V2pa,8.0,1.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,9.0,19.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,12.0,33.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,13.0,30.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,201.0,8.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,208.0,1.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,212.0,5.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,213.0,6.0,12.333333333333334,elt-1,ceh-16(bp323)
V2pa,261.0,8.0,12.333333333333334,elt-1,ceh-16(bp323)
V3aa,8.0,0.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,9.0,29.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,12.0,34.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,13.0,20.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,201.0,11.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,208.0,1.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,212.0,3.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,213.0,0.0,12.222222222222221,elt-1,ceh-16(bp323)
V3aa,261.0,12.0,12.222222222222221,elt-1,ceh-16(bp323)
V2pp,8.0,6.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,9.0,34.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,12.0,44.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,13.0,49.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,201.0,19.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,208.0,10.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,212.0,15.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,213.0,13.0,23.333333333333332,elt-1,ceh-16(bp323)
V2pp,261.0,20.0,23.333333333333332,elt-1,ceh-16(bp323)
H0,9.0,71.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,12.0,81.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,13.0,98.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,14.0,24.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,22.0,18.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,23.0,28.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,32.0,37.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,37.0,6.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,201.0,27.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,204.0,15.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,206.0,18.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,208.0,23.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,210.0,25.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,212.0,32.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,213.0,39.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,214.0,26.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,215.0,20.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,217.0,29.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,219.0,17.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,222.0,13.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,224.0,30.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,230.0,0.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,232.0,22.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,233.0,6.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,235.0,18.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,236.0,5.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,238.0,27.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,239.0,27.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,241.0,24.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,244.0,22.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,245.0,44.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,247.0,22.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,249.0,19.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,250.0,14.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,252.0,27.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,254.0,5.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,257.0,11.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,259.0,23.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,260.0,6.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,261.0,36.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,263.0,26.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,264.0,8.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,267.0,14.0,24.977272727272727,elt-1,ceh-16(bp323)
H0,269.0,16.0,24.977272727272727,elt-1,ceh-16(bp323)
H2a,9.0,28.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,12.0,37.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,13.0,35.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,14.0,18.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,22.0,7.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,23.0,23.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,201.0,10.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,204.0,7.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,206.0,2.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,208.0,2.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,210.0,6.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,212.0,7.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,213.0,8.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,214.0,14.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,219.0,8.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,222.0,0.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,235.0,18.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,239.0,32.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,244.0,14.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,245.0,36.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,247.0,7.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,249.0,5.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,250.0,13.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,252.0,7.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,257.0,2.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,261.0,26.0,13.851851851851851,elt-1,ceh-16(bp323)
H2a,267.0,2.0,13.851851851851851,elt-1,ceh-16(bp323)
H2p,9.0,43.0,29.0,elt-1,ceh-16(bp323)
H2p,12.0,71.0,29.0,elt-1,ceh-16(bp323)
H2p,13.0,55.0,29.0,elt-1,ceh-16(bp323)
H2p,14.0,37.0,29.0,elt-1,ceh-16(bp323)
H2p,22.0,35.0,29.0,elt-1,ceh-16(bp323)
H2p,23.0,39.0,29.0,elt-1,ceh-16(bp323)
H2p,201.0,29.0,29.0,elt-1,ceh-16(bp323)
H2p,204.0,23.0,29.0,elt-1,ceh-16(bp323)
H2p,206.0,25.0,29.0,elt-1,ceh-16(bp323)
H2p,208.0,25.0,29.0,elt-1,ceh-16(bp323)
H2p,210.0,23.0,29.0,elt-1,ceh-16(bp323)
H2p,212.0,37.0,29.0,elt-1,ceh-16(bp323)
H2p,213.0,22.0,29.0,elt-1,ceh-16(bp323)
H2p,214.0,30.0,29.0,elt-1,ceh-16(bp323)
H2p,219.0,14.0,29.0,elt-1,ceh-16(bp323)
H2p,222.0,21.0,29.0,elt-1,ceh-16(bp323)
H2p,235.0,17.0,29.0,elt-1,ceh-16(bp323)
H2p,239.0,31.0,29.0,elt-1,ceh-16(bp323)
H2p,244.0,18.0,29.0,elt-1,ceh-16(bp323)
H2p,245.0,41.0,29.0,elt-1,ceh-16(bp323)
H2p,247.0,23.0,29.0,elt-1,ceh-16(bp323)
H2p,249.0,22.0,29.0,elt-1,ceh-16(bp323)
H2p,250.0,24.0,29.0,elt-1,ceh-16(bp323)
H2p,252.0,18.0,29.0,elt-1,ceh-16(bp323)
H2p,257.0,20.0,29.0,elt-1,ceh-16(bp323)
H2p,261.0,27.0,29.0,elt-1,ceh-16(bp323)
H2p,267.0,13.0,29.0,elt-1,ceh-16(bp323)
V1aa,9.0,14.0,13.5,elt-1,ceh-16(bp323)
V1aa,12.0,45.0,13.5,elt-1,ceh-16(bp323)
V1aa,13.0,30.0,13.5,elt-1,ceh-16(bp323)
V1aa,201.0,8.0,13.5,elt-1,ceh-16(bp323)
V1aa,208.0,1.0,13.5,elt-1,ceh-16(bp323)
V1aa,213.0,3.0,13.5,elt-1,ceh-16(bp323)
V1aa,249.0,7.0,13.5,elt-1,ceh-16(bp323)
V1aa,254.0,0.0,13.5,elt-1,ceh-16(bp323)
V1ap,9.0,19.0,13.25,elt-1,ceh-16(bp323)
V1ap,12.0,27.0,13.25,elt-1,ceh-16(bp323)
V1ap,13.0,27.0,13.25,elt-1,ceh-16(bp323)
V1ap,201.0,10.0,13.25,elt-1,ceh-16(bp323)
V1ap,208.0,2.0,13.25,elt-1,ceh-16(bp323)
V1ap,213.0,17.0,13.25,elt-1,ceh-16(bp323)
V1ap,249.0,4.0,13.25,elt-1,ceh-16(bp323)
V1ap,254.0,0.0,13.25,elt-1,ceh-16(bp323)
V1pa,9.0,15.0,11.625,elt-1,ceh-16(bp323)
V1pa,12.0,32.0,11.625,elt-1,ceh-16(bp323)
V1pa,13.0,19.0,11.625,elt-1,ceh-16(bp323)
V1pa,201.0,5.0,11.625,elt-1,ceh-16(bp323)
V1pa,208.0,8.0,11.625,elt-1,ceh-16(bp323)
V1pa,213.0,2.0,11.625,elt-1,ceh-16(bp323)
V1pa,249.0,12.0,11.625,elt-1,ceh-16(bp323)
